monitoring_id,monitoring_date,monitoring_time,model_name,model_version,accuracy,precision,recall,f1_score,auc_roc,predictions_count,avg_inference_time_ms,data_drift_score,feature_importance_shift,null_predictions_percent,model_type,is_anomaly,alert_level
MON-002833,2025-09-17,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.4,0.8254,0.8228,0.8259,0.8108,0.8574,1374,28.33,0.3849,0.0452,3.76,Regression,True,WARNING
MON-002834,2025-09-17,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.8,0.8065,0.8308,0.8306,0.799,0.8518,4998,19.39,0.2583,0.1746,0.95,Regression,False,OK
MON-002835,2025-09-18,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.2,0.7912,0.7883,0.7984,0.7936,0.8381,601,19.9,0.2349,0.0771,3.26,Regression,True,WARNING
MON-002836,2025-09-18,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.9,0.8017,0.8042,0.8185,0.7911,0.8484,386,24.0,0.2914,0.2555,1.25,Regression,False,OK
MON-002837,2025-09-19,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.4,0.8034,0.8038,0.816,0.7761,0.8526,133,12.6,0.3686,0.1392,0.18,Regression,True,WARNING
MON-002838,2025-09-19,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.6,0.7943,0.7922,0.7995,0.7824,0.8441,5922,14.98,0.3769,0.1324,0.9,Regression,True,WARNING
MON-002839,2025-09-20,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.0,0.8284,0.8371,0.8015,0.8299,0.8799,11708,18.86,0.3088,0.6085,0.72,Regression,True,WARNING
MON-002840,2025-09-20,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.3,0.7973,0.7872,0.8215,0.775,0.8442,3003,20.57,0.4082,0.2494,2.18,Regression,True,WARNING
MON-002841,2025-09-21,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.7,0.8004,0.8241,0.8158,0.7715,0.8424,8193,19.94,0.3106,0.2952,0.59,Regression,True,WARNING
MON-002842,2025-09-21,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.8,0.8009,0.7941,0.8052,0.7899,0.8534,347,8.42,0.0711,0.2585,7.96,Regression,False,OK
MON-002843,2025-09-22,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.8,0.8195,0.8243,0.8003,0.8037,0.8893,5415,33.27,0.2293,0.2372,1.11,Regression,False,OK
MON-002844,2025-09-22,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.3,0.8107,0.8128,0.7888,0.7953,0.8482,3443,19.56,0.4812,0.2475,0.43,Regression,True,WARNING
MON-002845,2025-09-23,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.0,0.8099,0.8097,0.7919,0.7918,0.8556,1249,10.45,0.4733,0.0429,0.19,Regression,True,WARNING
MON-002846,2025-09-23,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.7,0.7867,0.7999,0.7764,0.7655,0.8422,4290,16.45,0.148,0.147,4.97,Regression,True,WARNING
MON-002847,2025-09-24,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.7,0.8102,0.8297,0.8157,0.787,0.8737,17909,44.28,0.1227,0.1644,6.28,Regression,False,OK
MON-002848,2025-09-24,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.6,0.8204,0.8126,0.8167,0.8069,0.9036,7428,14.51,0.6751,0.2768,1.43,Regression,True,WARNING
MON-002849,2025-09-25,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.1,0.7986,0.791,0.8,0.7896,0.8603,1623,53.92,0.5226,0.0614,0.5,Regression,True,WARNING
MON-002850,2025-09-25,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.2,0.8084,0.8138,0.8167,0.7887,0.8509,1630,16.31,0.4453,0.1059,0.1,Regression,True,WARNING
MON-002851,2025-09-26,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.5,0.8239,0.8234,0.8435,0.8202,0.8827,4541,43.92,0.1245,0.3184,2.12,Regression,False,OK
MON-002852,2025-09-26,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.0,0.7894,0.7844,0.78,0.774,0.8432,5406,38.31,0.2447,0.2856,6.54,Regression,True,WARNING
MON-002853,2025-09-27,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.4,0.7897,0.7868,0.7647,0.7814,0.83,1346,21.59,0.4256,0.2064,1.97,Regression,True,WARNING
MON-002854,2025-09-27,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.8,0.803,0.798,0.791,0.7828,0.8486,17771,10.75,0.0911,0.1525,0.28,Regression,False,OK
MON-002855,2025-09-28,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.2,0.821,0.8098,0.83,0.806,0.8528,2814,13.07,0.4204,0.12,5.28,Regression,True,WARNING
MON-002856,2025-09-28,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.6,0.7457,0.7485,0.7583,0.7343,0.7785,9309,17.55,0.428,0.0597,0.15,Regression,True,CRITICAL
MON-002857,2025-09-29,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.0,0.8014,0.802,0.8143,0.7844,0.8446,2126,23.87,0.4169,0.2051,1.53,Regression,True,WARNING
MON-002858,2025-09-29,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.0,0.7913,0.7867,0.7808,0.764,0.8426,26620,12.91,0.1073,0.1543,1.45,Regression,True,WARNING
MON-002859,2025-09-30,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.5,0.8125,0.7934,0.8174,0.8087,0.8728,4287,8.78,0.5353,0.0959,3.15,Regression,True,WARNING
MON-002860,2025-09-30,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.4,0.6867,0.6834,0.7095,0.6716,0.7334,474,19.75,0.2907,0.0493,0.56,Regression,True,CRITICAL
MON-002861,2025-10-01,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.3,0.8282,0.8478,0.8394,0.7919,0.8693,1262,12.62,0.4782,0.2091,6.33,Regression,True,WARNING
MON-002862,2025-10-01,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.3,0.8183,0.8149,0.7919,0.7973,0.8878,4764,13.89,0.3615,0.1865,10.6,Regression,True,WARNING
MON-002863,2025-10-02,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.8,0.8007,0.7977,0.8,0.8003,0.8396,13690,14.33,0.5755,0.0509,3.65,Regression,True,WARNING
MON-002864,2025-10-02,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.3,0.7849,0.7801,0.7798,0.781,0.8253,3532,20.8,0.043,0.0888,1.39,Regression,True,WARNING
MON-002865,2025-10-03,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.0,0.8122,0.8184,0.7898,0.7987,0.8577,879,27.69,0.047,0.1031,0.01,Regression,False,OK
MON-002866,2025-10-03,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.3,0.7992,0.81,0.8213,0.7916,0.8648,2733,41.65,0.4053,0.0821,8.47,Regression,True,WARNING
MON-002867,2025-10-04,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.6,0.8011,0.7946,0.7803,0.799,0.8583,4369,10.47,0.2254,0.2343,1.74,Regression,False,OK
MON-002868,2025-10-04,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.8,0.7819,0.7669,0.7804,0.7674,0.8261,6723,15.4,0.1981,0.1483,0.16,Regression,True,WARNING
MON-002869,2025-10-05,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.2,0.8082,0.8048,0.8278,0.8025,0.8564,12532,27.12,0.4958,0.2881,1.81,Regression,True,WARNING
MON-002870,2025-10-05,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.9,0.795,0.7898,0.7819,0.7713,0.844,10454,20.57,0.2291,0.3483,4.76,Regression,True,WARNING
MON-002871,2025-10-06,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.7,0.797,0.7949,0.7965,0.7706,0.8296,2837,12.01,0.329,0.124,1.04,Regression,True,WARNING
MON-002872,2025-10-06,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.1,0.7328,0.7447,0.7401,0.7183,0.7866,578,32.63,0.1092,0.2274,2.45,Regression,True,CRITICAL
MON-002873,2025-10-07,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.6,0.8058,0.7955,0.7938,0.7969,0.8558,7675,20.37,0.3352,0.2673,1.04,Regression,True,WARNING
MON-002874,2025-10-07,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.3,0.7861,0.7903,0.7774,0.7827,0.8341,1819,46.97,0.437,0.1631,1.15,Regression,True,WARNING
MON-002875,2025-10-08,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.9,0.8154,0.8197,0.8199,0.7981,0.8683,14913,21.45,0.4011,0.1987,0.67,Regression,True,WARNING
MON-002876,2025-10-08,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.2,0.8065,0.8115,0.816,0.7823,0.8643,5754,15.6,0.1452,0.1506,1.59,Regression,False,OK
MON-002877,2025-10-09,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.4,0.7757,0.7826,0.7875,0.7813,0.8253,2404,15.74,0.581,0.3774,2.22,Regression,True,WARNING
MON-002878,2025-10-09,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.0,0.803,0.7841,0.7885,0.785,0.8514,24770,9.79,0.2014,0.0818,1.13,Regression,False,OK
MON-002879,2025-10-10,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.4,0.8093,0.8154,0.785,0.7833,0.8672,4736,40.96,0.3901,0.2668,1.06,Regression,True,WARNING
MON-002880,2025-10-10,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.9,0.8467,0.8466,0.8595,0.8355,0.8851,10132,19.08,0.5071,0.131,6.8,Regression,True,WARNING
MON-002881,2025-10-11,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.7,0.817,0.8101,0.8357,0.8337,0.8542,1417,8.11,0.151,0.0499,0.56,Regression,False,OK
MON-002882,2025-10-11,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.3,0.7791,0.7957,0.8181,0.7645,0.8275,1129,31.63,0.0839,0.3155,1.13,Regression,True,WARNING
MON-002883,2025-10-12,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.1,0.8438,0.8527,0.8907,0.8277,0.9013,337,11.69,0.3534,0.2117,1.32,Regression,True,WARNING
MON-002884,2025-10-12,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.7,0.7994,0.7913,0.8259,0.7909,0.8487,7428,26.48,0.2323,0.0204,0.3,Regression,True,WARNING
MON-002885,2025-10-13,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.2,0.7993,0.7946,0.7838,0.7925,0.8595,2192,15.75,0.1495,0.3123,1.58,Regression,True,WARNING
MON-002886,2025-10-13,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.9,0.8437,0.8545,0.8409,0.8154,0.8913,30553,26.13,0.1192,0.3872,0.91,Regression,False,OK
MON-002887,2025-10-14,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.0,0.7923,0.792,0.802,0.7911,0.8585,4032,9.98,0.3403,0.1662,1.92,Regression,True,WARNING
MON-002888,2025-10-14,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.3,0.8017,0.7888,0.8087,0.7845,0.8502,4064,23.08,0.1699,0.1891,1.58,Regression,False,OK
MON-002889,2025-10-15,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.6,0.7722,0.7898,0.7697,0.7574,0.8291,11839,13.48,0.2321,0.6474,0.28,Regression,True,WARNING
MON-002890,2025-10-15,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.5,0.8041,0.8016,0.8239,0.7769,0.8615,2444,8.19,0.4165,0.2263,1.03,Regression,True,WARNING
MON-002891,2025-10-16,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.7,0.8018,0.8021,0.7943,0.7826,0.8563,1833,27.06,0.1931,0.4231,0.21,Regression,False,OK
MON-002892,2025-10-16,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.7,0.7969,0.8014,0.8002,0.7949,0.8482,912,18.34,0.479,0.5258,0.51,Regression,True,WARNING
MON-002893,2025-10-17,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.5,0.808,0.7996,0.8091,0.803,0.8559,3171,14.73,0.2583,0.0486,0.07,Regression,False,OK
MON-002894,2025-10-17,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.1,0.7884,0.8014,0.7956,0.7771,0.8428,4378,15.37,0.5551,0.0683,0.84,Regression,True,WARNING
MON-002895,2025-10-18,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.2,0.8341,0.8248,0.8423,0.7932,0.8947,1770,27.85,0.0467,0.1894,2.74,Regression,False,OK
MON-002896,2025-10-18,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.3,0.8051,0.8075,0.7922,0.782,0.8676,12218,20.34,0.3938,0.2978,0.49,Regression,True,WARNING
MON-002897,2025-10-19,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.5,0.7893,0.7841,0.7473,0.7778,0.8329,421,26.87,0.1441,0.5066,4.03,Regression,True,WARNING
MON-002898,2025-10-19,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.6,0.7769,0.7875,0.7699,0.7571,0.8187,6558,20.13,0.3422,0.1215,1.41,Regression,True,WARNING
MON-002899,2025-10-20,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.3,0.8057,0.8113,0.8094,0.796,0.8447,1041,32.82,0.1201,0.2906,1.71,Regression,False,OK
MON-002900,2025-10-20,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.3,0.8231,0.8213,0.8305,0.8144,0.8607,6738,9.97,0.0493,0.006,1.95,Regression,False,OK
MON-002901,2025-10-21,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.9,0.8118,0.7963,0.8026,0.8093,0.8661,3420,9.68,0.2455,0.4484,0.72,Regression,False,OK
MON-002902,2025-10-21,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.0,0.8444,0.8481,0.8487,0.8098,0.9003,3461,26.06,0.4323,0.3291,0.21,Regression,True,WARNING
MON-002903,2025-10-22,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.1,0.8448,0.8462,0.8488,0.8243,0.9074,5239,33.05,0.3908,0.1457,3.78,Regression,True,WARNING
MON-002904,2025-10-22,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.0,0.779,0.7636,0.7691,0.7559,0.8296,6569,25.63,0.3502,0.0924,2.36,Regression,True,WARNING
MON-002905,2025-10-23,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.9,0.7748,0.7768,0.7723,0.7538,0.8214,2243,35.21,0.234,0.2431,0.98,Regression,True,WARNING
MON-002906,2025-10-23,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.5,0.7892,0.7958,0.7712,0.7726,0.8581,4305,31.86,0.4382,0.0183,0.73,Regression,True,WARNING
MON-002907,2025-10-24,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.0,0.8187,0.8193,0.7893,0.8047,0.8657,6127,23.24,0.2325,0.4349,3.01,Regression,False,OK
MON-002908,2025-10-24,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.6,0.8124,0.8074,0.8307,0.8026,0.8491,14279,7.69,0.1745,0.1542,0.29,Regression,False,OK
MON-002909,2025-10-25,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.6,0.8248,0.8385,0.8278,0.8007,0.8681,5009,18.88,0.2642,0.1256,3.73,Regression,False,OK
MON-002910,2025-10-25,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.6,0.7838,0.8021,0.7787,0.765,0.8246,2050,16.44,0.1151,0.1913,4.96,Regression,True,WARNING
MON-002911,2025-10-26,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.5,0.769,0.7579,0.7747,0.7549,0.8286,19563,26.19,0.4548,0.2131,1.99,Regression,True,WARNING
MON-002912,2025-10-26,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.4,0.7927,0.803,0.7997,0.7775,0.8347,11004,26.81,0.2525,0.1291,0.67,Regression,True,WARNING
MON-002913,2025-10-27,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.4,0.8162,0.8205,0.8465,0.7943,0.8808,8076,9.28,0.2137,0.0264,9.14,Regression,False,OK
MON-002914,2025-10-27,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.2,0.8077,0.8016,0.8278,0.7855,0.8581,3982,10.67,0.6616,0.1622,0.34,Regression,True,WARNING
MON-002915,2025-10-28,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.3,0.8294,0.8272,0.8346,0.8109,0.8821,2846,6.04,0.2882,0.1188,0.95,Regression,False,OK
MON-002916,2025-10-28,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.0,0.7902,0.7885,0.8224,0.7599,0.8496,638,46.17,0.4944,0.2164,0.04,Regression,True,WARNING
MON-002917,2025-10-29,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.5,0.8243,0.8348,0.823,0.7951,0.885,9976,26.4,0.5503,0.0091,1.25,Regression,True,WARNING
MON-002918,2025-10-29,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.3,0.7923,0.7878,0.8105,0.7746,0.8395,138,16.12,0.3305,0.4231,0.1,Regression,True,WARNING
MON-002919,2025-10-30,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.2,0.82,0.8016,0.812,0.8043,0.8811,3700,22.4,0.6525,0.1737,2.41,Regression,True,WARNING
MON-002920,2025-10-30,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.9,0.8196,0.8175,0.8204,0.8147,0.8717,2242,24.05,0.2328,0.1717,0.77,Regression,False,OK
MON-002921,2025-10-31,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.4,0.8359,0.8452,0.8459,0.8034,0.8905,5080,28.93,0.2297,0.2026,2.37,Regression,False,OK
MON-002922,2025-10-31,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.8,0.7776,0.7894,0.7808,0.7663,0.8112,2309,7.46,0.4027,0.104,4.53,Regression,True,WARNING
MON-002923,2025-11-01,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.7,0.832,0.8279,0.8364,0.8292,0.8888,3464,13.24,0.2122,0.145,1.25,Regression,False,OK
MON-002924,2025-11-01,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.4,0.8132,0.818,0.817,0.7998,0.8534,1772,22.52,0.5059,0.0979,3.13,Regression,True,WARNING
MON-002925,2025-11-02,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.6,0.7168,0.7289,0.7364,0.6959,0.7804,3399,20.45,0.2778,0.2899,5.37,Regression,True,CRITICAL
MON-002926,2025-11-02,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.2,0.8016,0.8081,0.8031,0.7822,0.8727,1376,26.67,0.0742,0.2069,2.78,Regression,False,OK
MON-002927,2025-11-03,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.6,0.8028,0.8235,0.7939,0.8046,0.8396,2862,10.37,0.1701,0.0182,0.0,Regression,False,OK
MON-002928,2025-11-03,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.2,0.805,0.819,0.8043,0.8,0.8698,1304,17.36,0.4558,0.188,0.36,Regression,True,WARNING
MON-002929,2025-11-04,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.3,0.7721,0.7678,0.7915,0.7503,0.8273,17610,19.37,0.2924,0.1184,4.17,Regression,True,WARNING
MON-002930,2025-11-04,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.9,0.8091,0.8081,0.8219,0.7855,0.8538,613,27.36,0.3547,0.5139,0.59,Regression,True,WARNING
MON-002931,2025-11-05,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.9,0.8072,0.8242,0.8056,0.7951,0.8407,1167,23.02,0.3628,0.0708,5.9,Regression,True,WARNING
MON-002932,2025-11-05,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.4,0.791,0.7793,0.7794,0.7797,0.8096,2050,12.74,0.1011,0.1074,0.96,Regression,True,WARNING
MON-002933,2025-11-06,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.6,0.8048,0.8042,0.7966,0.8026,0.8664,1831,34.92,0.4305,0.166,0.27,Regression,True,WARNING
MON-002934,2025-11-06,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.3,0.8262,0.8453,0.826,0.8077,0.8886,6837,15.35,0.1429,0.1997,7.0,Regression,False,OK
MON-002935,2025-11-07,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.3,0.7918,0.8122,0.7906,0.7613,0.8361,2984,12.46,0.5433,0.1873,0.3,Regression,True,WARNING
MON-002936,2025-11-07,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.1,0.7813,0.7843,0.7704,0.763,0.8233,1392,21.22,0.2543,0.0994,0.08,Regression,True,WARNING
MON-002937,2025-11-08,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.4,0.7897,0.773,0.8039,0.7691,0.8399,2060,13.28,0.7412,0.0488,1.3,Regression,True,WARNING
MON-002938,2025-11-08,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.8,0.7624,0.7588,0.7538,0.7205,0.8116,5632,34.16,0.5445,0.189,1.85,Regression,True,WARNING
MON-002939,2025-11-09,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.7,0.8399,0.8471,0.8263,0.8204,0.8996,329,40.41,0.101,0.0521,0.29,Regression,False,OK
MON-002940,2025-11-09,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.2,0.7874,0.7795,0.7845,0.7811,0.8374,979,15.92,0.2436,0.1374,4.27,Regression,True,WARNING
MON-002941,2025-11-10,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.8,0.8293,0.8528,0.8363,0.8201,0.8891,2121,12.64,0.1838,0.2316,3.19,Regression,False,OK
MON-002942,2025-11-10,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.3,0.7792,0.7769,0.7654,0.7605,0.8224,3706,27.23,0.2398,0.1225,1.34,Regression,True,WARNING
MON-002943,2025-11-11,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.5,0.7916,0.8049,0.7924,0.7716,0.8437,2862,20.79,0.2281,0.1665,0.79,Regression,True,WARNING
MON-002944,2025-11-11,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.4,0.8053,0.8041,0.7988,0.7841,0.8621,3773,14.26,0.5221,0.08,1.34,Regression,True,WARNING
MON-002945,2025-11-12,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.8,0.8169,0.82,0.812,0.7952,0.8636,2609,17.03,0.3761,0.0964,1.04,Regression,True,WARNING
MON-002946,2025-11-12,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.6,0.8026,0.8026,0.8024,0.7944,0.8517,6106,19.25,0.2637,0.387,0.06,Regression,False,OK
MON-002947,2025-11-13,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.2,0.7732,0.7675,0.782,0.771,0.8428,2221,9.15,0.5072,0.0046,3.68,Regression,True,WARNING
MON-002948,2025-11-13,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.7,0.8028,0.7988,0.803,0.7942,0.8666,1416,31.47,0.3093,0.3775,1.16,Regression,True,WARNING
MON-002949,2025-11-14,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.2,0.8291,0.8361,0.8684,0.8054,0.8673,868,12.69,0.1799,0.2584,1.24,Regression,False,OK
MON-002950,2025-11-14,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.9,0.8104,0.8083,0.8208,0.7862,0.8634,2182,15.77,0.4127,0.0972,1.04,Regression,True,WARNING
MON-002951,2025-11-15,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.9,0.8482,0.8438,0.8543,0.8456,0.8786,2584,20.97,0.1489,0.383,1.77,Regression,False,OK
MON-002952,2025-11-15,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.7,0.8073,0.8134,0.8028,0.792,0.8619,2107,33.22,0.2689,0.0671,0.24,Regression,False,OK
MON-002953,2025-11-16,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.7,0.8241,0.8394,0.8165,0.8004,0.8656,569,50.88,0.32,0.2752,0.45,Regression,True,WARNING
MON-002954,2025-11-16,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.1,0.8143,0.8315,0.8295,0.799,0.8623,3888,17.48,0.4681,0.01,5.88,Regression,True,WARNING
MON-002955,2025-11-17,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v2.2,0.7912,0.7812,0.7674,0.7622,0.847,2911,32.48,0.3804,0.0777,2.96,Regression,True,WARNING
MON-002956,2025-11-17,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.1,0.8026,0.7948,0.8194,0.775,0.8553,5345,15.35,0.5039,0.3502,0.81,Regression,True,WARNING
MON-002957,2025-11-18,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.2,0.8261,0.839,0.8435,0.8035,0.8679,2347,26.54,0.1599,0.327,1.27,Regression,False,OK
MON-002958,2025-11-18,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.4,0.7968,0.7919,0.7951,0.7897,0.8335,1073,15.2,0.4073,0.2669,0.44,Regression,True,WARNING
MON-002959,2025-11-19,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.8,0.8118,0.8094,0.8291,0.7927,0.8659,2655,8.72,0.2173,0.184,3.38,Regression,False,OK
MON-002960,2025-11-19,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.6,0.7913,0.7778,0.787,0.7823,0.8342,19321,32.38,0.1071,0.1598,0.28,Regression,True,WARNING
MON-002961,2025-11-20,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.8,0.8223,0.8295,0.8209,0.8076,0.8698,1446,14.09,0.2707,0.2226,2.09,Regression,False,OK
MON-002962,2025-11-20,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.8,0.8054,0.8051,0.813,0.7758,0.8431,2186,22.52,0.3653,0.0667,0.14,Regression,True,WARNING
MON-002963,2025-11-21,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v3.9,0.821,0.8316,0.8154,0.82,0.848,1193,8.9,0.1722,0.2594,0.24,Regression,False,OK
MON-002964,2025-11-21,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.4,0.8286,0.8366,0.8393,0.8001,0.8848,2719,10.33,0.5435,0.1809,1.46,Regression,True,WARNING
MON-002965,2025-11-22,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.2,0.8171,0.8276,0.8101,0.795,0.8625,1248,8.0,0.0776,0.357,3.59,Regression,False,OK
MON-002966,2025-11-22,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v4.2,0.8,0.8107,0.8042,0.7794,0.8423,2224,23.7,0.4109,0.0529,0.53,Regression,True,WARNING
MON-002967,2025-11-23,08:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.3,0.8004,0.7965,0.84,0.7922,0.8642,8993,12.36,0.0997,0.1239,0.46,Regression,False,OK
MON-002968,2025-11-23,20:00,CREDIT_LIMIT_OPTIMIZER_V1,v1.9,0.7615,0.7614,0.7687,0.7402,0.8196,6084,40.98,0.2606,0.1608,3.02,Regression,True,WARNING
