incident_id,incident_date,data_source,check_type,check_name,severity,status,affected_records,total_records,detection_time,resolution_time_hours,root_cause,is_recurrent,sla_breach,error_rate_percent
INC-002654,2026-03-04,FRAUD_DETECTION,FORMAT_CHECK,CHECK_490,MEDIUM,CLOSED,5,21630,06:40,4.22,CONFIGURATION_ERROR,False,True,0.02
INC-002655,2026-02-06,MOBILE_APP,CONSISTENCY_CHECK,CHECK_504,HIGH,OPEN,788,140347,06:50,,API_INTEGRATION_ISSUE,False,False,0.56
INC-002656,2025-12-07,FRAUD_DETECTION,COMPLETENESS_CHECK,CHECK_941,LOW,CLOSED,207,2098,02:21,1.54,SOURCE_SYSTEM_ERROR,False,False,9.87
INC-002657,2025-10-08,MOBILE_APP,COMPLETENESS_CHECK,CHECK_776,MEDIUM,IN_PROGRESS,579,3771,06:42,,CONFIGURATION_ERROR,False,False,15.35
INC-002658,2026-02-22,INTERNET_BANK,ACCURACY_CHECK,CHECK_131,LOW,CLOSED,103,111428,15:44,21.15,CONFIGURATION_ERROR,False,False,0.09
INC-002659,2025-11-02,PAYMENT_SYSTEM,FRESHNESS_CHECK,CHECK_585,MEDIUM,CLOSED,569,326069,22:29,7.23,DATA_DRIFT,False,False,0.17
INC-002660,2025-09-09,LOAN_REGISTRY,DUPLICATE_CHECK,CHECK_260,HIGH,RESOLVED,243,22752,19:44,23.23,ETL_PIPELINE_FAILURE,False,False,1.07
INC-002661,2026-01-25,SCORING_ENGINE,COMPLETENESS_CHECK,CHECK_646,LOW,CLOSED,409,3168,10:54,20.82,SCHEMA_CHANGE,False,False,12.91
INC-002662,2026-02-27,CREDIT_BUREAU,FRESHNESS_CHECK,CHECK_325,HIGH,IN_PROGRESS,900,11662,18:36,,ETL_PIPELINE_FAILURE,False,False,7.72
INC-002663,2025-09-29,SCORING_ENGINE,COMPLETENESS_CHECK,CHECK_239,LOW,RESOLVED,11,1131856,10:39,0.59,UNKNOWN,False,False,0.0
INC-002664,2025-10-19,PAYMENT_SYSTEM,FORMAT_CHECK,CHECK_864,LOW,RESOLVED,36,1529,09:26,2.47,MANUAL_DATA_ENTRY,False,True,2.35
INC-002665,2025-09-05,CREDIT_BUREAU,FRESHNESS_CHECK,CHECK_500,LOW,CLOSED,15209,63320,10:10,4.21,SCHEMA_CHANGE,False,False,24.02
INC-002666,2025-12-22,FRAUD_DETECTION,SCHEMA_VALIDATION,CHECK_915,CRITICAL,OPEN,224,28312,03:29,,API_INTEGRATION_ISSUE,True,False,0.79
INC-002667,2025-11-20,INTERNET_BANK,ACCURACY_CHECK,CHECK_916,MEDIUM,CLOSED,4,2180,01:31,7.97,NETWORK_TIMEOUT,False,False,0.18
INC-002668,2025-12-17,INTERNET_BANK,FORMAT_CHECK,CHECK_969,LOW,OPEN,4,11759,07:58,,ETL_PIPELINE_FAILURE,False,False,0.03
INC-002669,2025-10-09,CRM_CLIENTS,SCHEMA_VALIDATION,CHECK_658,LOW,CLOSED,127,596,00:40,36.24,ETL_PIPELINE_FAILURE,False,False,21.31
INC-002670,2025-12-15,PAYMENT_SYSTEM,CONSISTENCY_CHECK,CHECK_402,HIGH,OPEN,52,39200,07:44,,DATABASE_CORRUPTION,False,False,0.13
INC-002671,2026-02-24,PAYMENT_SYSTEM,DUPLICATE_CHECK,CHECK_749,MEDIUM,CLOSED,29,52367,07:29,7.34,BUSINESS_LOGIC_ERROR,False,False,0.06
INC-002672,2025-10-23,LOAN_REGISTRY,DUPLICATE_CHECK,CHECK_247,MEDIUM,IN_PROGRESS,5357,1433,19:13,,MANUAL_DATA_ENTRY,False,False,373.83
INC-002673,2025-12-15,SCORING_ENGINE,REFERENTIAL_INTEGRITY,CHECK_405,HIGH,RESOLVED,70,67054,07:30,3.15,NETWORK_TIMEOUT,True,False,0.1
INC-002674,2026-01-07,PAYMENT_SYSTEM,REFERENTIAL_INTEGRITY,CHECK_793,MEDIUM,RESOLVED,766,5823,23:49,6.19,BUSINESS_LOGIC_ERROR,False,True,13.15
INC-002675,2026-02-04,PAYMENT_SYSTEM,FRESHNESS_CHECK,CHECK_914,MEDIUM,CLOSED,244,4859,10:51,24.59,SOURCE_SYSTEM_ERROR,False,True,5.02
INC-002676,2025-12-30,FRAUD_DETECTION,DUPLICATE_CHECK,CHECK_987,LOW,RESOLVED,82,3131,23:24,0.36,DATABASE_CORRUPTION,True,False,2.62
INC-002677,2026-03-08,FRAUD_DETECTION,FRESHNESS_CHECK,CHECK_846,LOW,CLOSED,15,82722,06:25,9.13,CONFIGURATION_ERROR,False,False,0.02
INC-002678,2026-03-06,CREDIT_BUREAU,REFERENTIAL_INTEGRITY,CHECK_763,LOW,RESOLVED,691,774,05:52,24.74,CONFIGURATION_ERROR,False,False,89.28
INC-002679,2025-09-16,MOBILE_APP,CONSISTENCY_CHECK,CHECK_482,MEDIUM,CLOSED,1,917,00:23,1.56,BUSINESS_LOGIC_ERROR,False,False,0.11
INC-002680,2026-02-28,MOBILE_APP,COMPLETENESS_CHECK,CHECK_111,MEDIUM,OPEN,846,6739,00:04,,BUSINESS_LOGIC_ERROR,False,False,12.55
INC-002681,2025-10-06,CRM_CLIENTS,SCHEMA_VALIDATION,CHECK_666,LOW,RESOLVED,200,7221,11:01,0.15,CONFIGURATION_ERROR,False,False,2.77
INC-002682,2026-01-11,MOBILE_APP,RANGE_CHECK,CHECK_995,LOW,RESOLVED,511,77128,17:07,26.07,NETWORK_TIMEOUT,False,False,0.66
INC-002683,2025-10-24,LOAN_REGISTRY,FRESHNESS_CHECK,CHECK_668,LOW,OPEN,150,18356,04:18,,CONFIGURATION_ERROR,False,False,0.82
INC-002684,2026-01-22,CRM_CLIENTS,CONSISTENCY_CHECK,CHECK_244,LOW,IN_PROGRESS,12,18419,14:12,,DATA_DRIFT,False,False,0.07
INC-002685,2025-11-23,CREDIT_BUREAU,SCHEMA_VALIDATION,CHECK_226,MEDIUM,CLOSED,331,862,20:37,2.05,MANUAL_DATA_ENTRY,False,True,38.4
INC-002686,2026-02-17,FRAUD_DETECTION,DUPLICATE_CHECK,CHECK_142,LOW,REOPENED,810,13894,11:02,14.49,ETL_PIPELINE_FAILURE,False,False,5.83
INC-002687,2026-01-01,MOBILE_APP,COMPLETENESS_CHECK,CHECK_105,MEDIUM,CLOSED,56,178,00:12,24.55,UNKNOWN,False,False,31.46
INC-002688,2026-01-13,SCORING_ENGINE,SCHEMA_VALIDATION,CHECK_686,MEDIUM,RESOLVED,552,35415,06:18,12.3,CONFIGURATION_ERROR,False,False,1.56
INC-002689,2025-12-06,FRAUD_DETECTION,ACCURACY_CHECK,CHECK_710,LOW,RESOLVED,268,85355,05:14,31.69,DATA_DRIFT,False,False,0.31
INC-002690,2025-11-20,INTERNET_BANK,REFERENTIAL_INTEGRITY,CHECK_503,HIGH,CLOSED,365,4632,08:46,22.18,CONFIGURATION_ERROR,False,False,7.88
INC-002691,2025-10-15,LOAN_REGISTRY,SCHEMA_VALIDATION,CHECK_650,CRITICAL,IN_PROGRESS,26,46661,05:21,,NETWORK_TIMEOUT,False,False,0.06
INC-002692,2025-12-27,FRAUD_DETECTION,RANGE_CHECK,CHECK_660,MEDIUM,CLOSED,1928,9153,17:15,13.28,SOURCE_SYSTEM_ERROR,False,False,21.06
INC-002693,2026-01-15,LOAN_REGISTRY,CONSISTENCY_CHECK,CHECK_187,MEDIUM,IN_PROGRESS,268,258908,05:12,,DATA_DRIFT,False,False,0.1
INC-002694,2025-11-27,LOAN_REGISTRY,COMPLETENESS_CHECK,CHECK_412,LOW,REOPENED,783,34753,00:11,7.27,MANUAL_DATA_ENTRY,False,False,2.25
INC-002695,2026-01-18,LOAN_REGISTRY,FORMAT_CHECK,CHECK_315,HIGH,RESOLVED,68,2759,08:58,1.18,UNKNOWN,True,False,2.46
INC-002696,2025-11-30,CREDIT_BUREAU,SCHEMA_VALIDATION,CHECK_866,HIGH,CLOSED,1058,229107,03:01,3.98,SCHEMA_CHANGE,False,False,0.46
INC-002697,2026-02-21,LOAN_REGISTRY,NULL_CHECK,CHECK_859,HIGH,OPEN,63,115155,21:08,,DATA_DRIFT,False,False,0.05
INC-002698,2026-03-04,LOAN_REGISTRY,RANGE_CHECK,CHECK_843,CRITICAL,CLOSED,24,9659,12:41,2.96,API_INTEGRATION_ISSUE,False,False,0.25
INC-002699,2026-02-22,INTERNET_BANK,RANGE_CHECK,CHECK_452,HIGH,RESOLVED,5134,59339,03:21,12.51,API_INTEGRATION_ISSUE,False,False,8.65
INC-002700,2026-02-12,SCORING_ENGINE,NULL_CHECK,CHECK_316,LOW,CLOSED,1,57472,06:19,30.77,SCHEMA_CHANGE,True,False,0.0
INC-002701,2026-02-25,CRM_CLIENTS,ACCURACY_CHECK,CHECK_522,MEDIUM,CLOSED,58675,9403,14:15,0.06,BUSINESS_LOGIC_ERROR,False,False,624.0
INC-002702,2025-11-07,PAYMENT_SYSTEM,FORMAT_CHECK,CHECK_761,LOW,IN_PROGRESS,603,25116,11:51,,UNKNOWN,False,True,2.4
INC-002703,2026-02-04,INTERNET_BANK,REFERENTIAL_INTEGRITY,CHECK_971,LOW,RESOLVED,79,35919,11:42,12.3,API_INTEGRATION_ISSUE,False,True,0.22
INC-002704,2026-01-02,CRM_CLIENTS,CONSISTENCY_CHECK,CHECK_624,LOW,RESOLVED,284,5702,05:33,0.57,BUSINESS_LOGIC_ERROR,True,False,4.98
INC-002705,2025-10-20,LOAN_REGISTRY,COMPLETENESS_CHECK,CHECK_245,HIGH,RESOLVED,604,325490,19:56,18.74,UNKNOWN,False,False,0.19
INC-002706,2025-11-03,SCORING_ENGINE,CONSISTENCY_CHECK,CHECK_264,HIGH,RESOLVED,76,422,13:56,3.05,CONFIGURATION_ERROR,False,False,18.01
INC-002707,2025-11-11,FRAUD_DETECTION,FORMAT_CHECK,CHECK_288,LOW,RESOLVED,8694,85295,22:04,3.71,CONFIGURATION_ERROR,False,False,10.19
INC-002708,2026-01-21,SCORING_ENGINE,CONSISTENCY_CHECK,CHECK_326,MEDIUM,RESOLVED,2838,1926,03:09,1.18,ETL_PIPELINE_FAILURE,False,True,147.35
INC-002709,2025-11-16,INTERNET_BANK,NULL_CHECK,CHECK_731,LOW,CLOSED,34670,13533,04:50,9.17,API_INTEGRATION_ISSUE,False,False,256.19
INC-002710,2025-10-28,LOAN_REGISTRY,RANGE_CHECK,CHECK_954,LOW,CLOSED,12,901,06:12,8.28,SCHEMA_CHANGE,False,False,1.33
INC-002711,2025-11-16,SCORING_ENGINE,CONSISTENCY_CHECK,CHECK_358,LOW,IN_PROGRESS,228,1574,17:24,,ETL_PIPELINE_FAILURE,False,False,14.49
INC-002712,2025-11-13,MOBILE_APP,FRESHNESS_CHECK,CHECK_298,LOW,CLOSED,9,18505,22:23,2.22,MANUAL_DATA_ENTRY,False,False,0.05
INC-002713,2026-02-28,SCORING_ENGINE,SCHEMA_VALIDATION,CHECK_217,MEDIUM,CLOSED,16,25475,10:38,21.84,DATA_DRIFT,False,False,0.06
INC-002714,2025-10-24,LOAN_REGISTRY,FORMAT_CHECK,CHECK_285,MEDIUM,RESOLVED,77,183432,13:40,25.09,API_INTEGRATION_ISSUE,False,False,0.04
INC-002715,2026-02-24,CREDIT_BUREAU,ACCURACY_CHECK,CHECK_787,LOW,RESOLVED,80,9915,07:58,9.33,UNKNOWN,False,True,0.81
INC-002716,2026-02-28,MOBILE_APP,FRESHNESS_CHECK,CHECK_918,MEDIUM,RESOLVED,311,75569,01:48,3.36,DATABASE_CORRUPTION,False,False,0.41
INC-002717,2026-01-04,SCORING_ENGINE,NULL_CHECK,CHECK_680,HIGH,CLOSED,118,21579,19:37,1.21,SCHEMA_CHANGE,False,False,0.55
INC-002718,2025-11-21,PAYMENT_SYSTEM,DUPLICATE_CHECK,CHECK_972,LOW,CLOSED,735,69972,06:54,24.35,SCHEMA_CHANGE,False,False,1.05
INC-002719,2026-01-01,PAYMENT_SYSTEM,NULL_CHECK,CHECK_155,MEDIUM,IN_PROGRESS,280,2480,17:18,,MANUAL_DATA_ENTRY,True,True,11.29
INC-002720,2025-11-29,SCORING_ENGINE,ACCURACY_CHECK,CHECK_971,LOW,CLOSED,4004,26307,04:20,0.16,API_INTEGRATION_ISSUE,False,False,15.22
INC-002721,2026-01-22,CREDIT_BUREAU,ACCURACY_CHECK,CHECK_869,LOW,RESOLVED,778,46464,07:03,7.6,UNKNOWN,False,False,1.67
INC-002722,2026-03-04,FRAUD_DETECTION,FRESHNESS_CHECK,CHECK_662,MEDIUM,OPEN,14,8157,20:50,,NETWORK_TIMEOUT,False,False,0.17
INC-002723,2025-11-10,LOAN_REGISTRY,SCHEMA_VALIDATION,CHECK_572,LOW,CLOSED,110,47186,08:55,7.34,API_INTEGRATION_ISSUE,False,False,0.23
INC-002724,2025-11-13,PAYMENT_SYSTEM,FORMAT_CHECK,CHECK_760,LOW,CLOSED,126,57062,04:54,0.63,NETWORK_TIMEOUT,True,False,0.22
INC-002725,2025-10-02,FRAUD_DETECTION,REFERENTIAL_INTEGRITY,CHECK_662,LOW,RESOLVED,357,7819,16:37,14.06,BUSINESS_LOGIC_ERROR,False,False,4.57
INC-002726,2026-01-25,SCORING_ENGINE,RANGE_CHECK,CHECK_174,MEDIUM,RESOLVED,1274,103865,15:13,12.34,SCHEMA_CHANGE,True,False,1.23
INC-002727,2026-02-21,INTERNET_BANK,FRESHNESS_CHECK,CHECK_397,MEDIUM,CLOSED,261,220,23:05,13.73,CONFIGURATION_ERROR,False,False,118.64
INC-002728,2026-01-18,FRAUD_DETECTION,ACCURACY_CHECK,CHECK_787,LOW,CLOSED,471,477,15:50,2.85,SOURCE_SYSTEM_ERROR,True,False,98.74
INC-002729,2025-12-07,MOBILE_APP,DUPLICATE_CHECK,CHECK_168,HIGH,CLOSED,15,2783,21:39,19.06,BUSINESS_LOGIC_ERROR,False,False,0.54
INC-002730,2025-12-11,CRM_CLIENTS,COMPLETENESS_CHECK,CHECK_356,MEDIUM,OPEN,59,38665,02:10,,NETWORK_TIMEOUT,False,False,0.15
INC-002731,2025-11-28,PAYMENT_SYSTEM,ACCURACY_CHECK,CHECK_200,LOW,IN_PROGRESS,3,4866,16:24,,SCHEMA_CHANGE,False,False,0.06
INC-002732,2025-10-08,SCORING_ENGINE,SCHEMA_VALIDATION,CHECK_302,MEDIUM,RESOLVED,359,1517,20:48,9.47,CONFIGURATION_ERROR,False,False,23.67
INC-002733,2025-11-14,INTERNET_BANK,SCHEMA_VALIDATION,CHECK_843,MEDIUM,RESOLVED,798,18450,16:23,4.06,DATABASE_CORRUPTION,False,False,4.33
INC-002734,2025-09-11,LOAN_REGISTRY,ACCURACY_CHECK,CHECK_694,HIGH,CLOSED,10,26923,15:33,3.45,NETWORK_TIMEOUT,False,False,0.04
INC-002735,2025-11-13,INTERNET_BANK,SCHEMA_VALIDATION,CHECK_598,MEDIUM,RESOLVED,203,6166,14:11,0.06,ETL_PIPELINE_FAILURE,False,False,3.29
INC-002736,2026-03-02,CREDIT_BUREAU,FRESHNESS_CHECK,CHECK_438,LOW,RESOLVED,120,2061,10:45,6.06,SOURCE_SYSTEM_ERROR,False,False,5.82
INC-002737,2025-09-21,MOBILE_APP,ACCURACY_CHECK,CHECK_465,MEDIUM,RESOLVED,4345,22341,11:33,7.97,BUSINESS_LOGIC_ERROR,False,False,19.45
INC-002738,2025-11-28,SCORING_ENGINE,ACCURACY_CHECK,CHECK_231,CRITICAL,RESOLVED,24,107999,22:30,16.29,NETWORK_TIMEOUT,True,False,0.02
INC-002739,2025-12-23,LOAN_REGISTRY,FORMAT_CHECK,CHECK_787,LOW,CLOSED,931,1942,22:31,0.83,CONFIGURATION_ERROR,True,False,47.94
INC-002740,2026-02-15,CREDIT_BUREAU,RANGE_CHECK,CHECK_771,LOW,CLOSED,1459,520174,15:17,30.92,SOURCE_SYSTEM_ERROR,False,False,0.28
INC-002741,2025-11-05,CREDIT_BUREAU,DUPLICATE_CHECK,CHECK_340,LOW,IN_PROGRESS,100,7092,18:25,,SCHEMA_CHANGE,False,False,1.41
INC-002742,2026-03-11,SCORING_ENGINE,SCHEMA_VALIDATION,CHECK_202,HIGH,CLOSED,266,6164,20:58,5.48,MANUAL_DATA_ENTRY,False,False,4.32
INC-002743,2026-01-01,MOBILE_APP,FORMAT_CHECK,CHECK_391,MEDIUM,CLOSED,1280,28812,18:41,0.59,MANUAL_DATA_ENTRY,False,False,4.44
INC-002744,2025-10-25,FRAUD_DETECTION,REFERENTIAL_INTEGRITY,CHECK_734,LOW,CLOSED,16,27080,01:13,12.71,MANUAL_DATA_ENTRY,False,False,0.06
INC-002745,2025-10-22,FRAUD_DETECTION,REFERENTIAL_INTEGRITY,CHECK_171,MEDIUM,IN_PROGRESS,63,252,07:57,,UNKNOWN,False,True,25.0
INC-002746,2026-01-16,CREDIT_BUREAU,CONSISTENCY_CHECK,CHECK_298,LOW,RESOLVED,215,17741,06:28,31.71,DATA_DRIFT,False,False,1.21
INC-002747,2025-11-09,FRAUD_DETECTION,FRESHNESS_CHECK,CHECK_425,MEDIUM,IN_PROGRESS,9210,69982,07:25,,MANUAL_DATA_ENTRY,False,False,13.16
INC-002748,2026-01-22,CRM_CLIENTS,FRESHNESS_CHECK,CHECK_597,MEDIUM,CLOSED,66,172103,06:19,3.57,SCHEMA_CHANGE,True,False,0.04
INC-002749,2026-02-26,CREDIT_BUREAU,NULL_CHECK,CHECK_561,LOW,CLOSED,86,17474,13:56,15.54,MANUAL_DATA_ENTRY,False,False,0.49
INC-002750,2025-11-09,CREDIT_BUREAU,DUPLICATE_CHECK,CHECK_436,LOW,RESOLVED,3275,10805,12:36,14.72,NETWORK_TIMEOUT,False,False,30.31
INC-002751,2025-10-06,LOAN_REGISTRY,ACCURACY_CHECK,CHECK_731,LOW,RESOLVED,558,93841,05:59,33.2,MANUAL_DATA_ENTRY,False,False,0.59
INC-002752,2025-09-28,FRAUD_DETECTION,SCHEMA_VALIDATION,CHECK_775,MEDIUM,IN_PROGRESS,11673,792969,11:16,,DATABASE_CORRUPTION,False,False,1.47
INC-002753,2026-02-05,MOBILE_APP,DUPLICATE_CHECK,CHECK_413,HIGH,IN_PROGRESS,1321,26557,17:05,,DATABASE_CORRUPTION,False,True,4.97
INC-002754,2026-03-09,CREDIT_BUREAU,CONSISTENCY_CHECK,CHECK_810,MEDIUM,REOPENED,110,15293,04:48,0.83,DATA_DRIFT,False,False,0.72
INC-002755,2026-01-29,INTERNET_BANK,NULL_CHECK,CHECK_698,MEDIUM,IN_PROGRESS,83,272046,02:18,,MANUAL_DATA_ENTRY,False,False,0.03
INC-002756,2025-11-01,MOBILE_APP,FORMAT_CHECK,CHECK_256,HIGH,OPEN,28,2299,14:33,,SCHEMA_CHANGE,False,False,1.22
INC-002757,2025-11-02,CRM_CLIENTS,DUPLICATE_CHECK,CHECK_679,HIGH,REOPENED,10,24966,11:14,12.71,MANUAL_DATA_ENTRY,False,False,0.04
INC-002758,2025-09-13,LOAN_REGISTRY,FORMAT_CHECK,CHECK_680,HIGH,RESOLVED,293,2717719,18:02,11.04,DATABASE_CORRUPTION,False,False,0.01
INC-002759,2026-02-19,SCORING_ENGINE,REFERENTIAL_INTEGRITY,CHECK_473,LOW,CLOSED,520,54543,14:32,0.6,SCHEMA_CHANGE,False,False,0.95
INC-002760,2026-01-14,MOBILE_APP,SCHEMA_VALIDATION,CHECK_927,LOW,OPEN,661,102085,19:21,,MANUAL_DATA_ENTRY,False,False,0.65
INC-002761,2025-10-28,CREDIT_BUREAU,CONSISTENCY_CHECK,CHECK_423,LOW,CLOSED,115,11414,13:28,6.03,NETWORK_TIMEOUT,False,False,1.01
INC-002762,2026-02-11,CRM_CLIENTS,ACCURACY_CHECK,CHECK_538,HIGH,RESOLVED,7046,71154,14:27,3.42,DATA_DRIFT,False,False,9.9
INC-002763,2025-10-30,PAYMENT_SYSTEM,SCHEMA_VALIDATION,CHECK_272,LOW,CLOSED,9,250627,13:23,0.47,API_INTEGRATION_ISSUE,False,False,0.0
INC-002764,2025-09-14,CRM_CLIENTS,RANGE_CHECK,CHECK_104,HIGH,OPEN,7,1065,15:20,,BUSINESS_LOGIC_ERROR,False,True,0.66
INC-002765,2025-09-26,CRM_CLIENTS,FRESHNESS_CHECK,CHECK_420,MEDIUM,RESOLVED,28,18168,08:24,18.88,UNKNOWN,False,False,0.15
INC-002766,2025-12-15,LOAN_REGISTRY,CONSISTENCY_CHECK,CHECK_352,LOW,CLOSED,150,44333,00:11,5.36,SCHEMA_CHANGE,False,True,0.34
INC-002767,2025-11-24,SCORING_ENGINE,DUPLICATE_CHECK,CHECK_904,MEDIUM,RESOLVED,16,19678,14:14,4.69,SCHEMA_CHANGE,False,False,0.08
INC-002768,2026-03-03,PAYMENT_SYSTEM,SCHEMA_VALIDATION,CHECK_326,MEDIUM,CLOSED,2194,8314,08:41,34.12,API_INTEGRATION_ISSUE,False,False,26.39
INC-002769,2025-12-30,FRAUD_DETECTION,COMPLETENESS_CHECK,CHECK_829,HIGH,OPEN,33,358745,02:22,,API_INTEGRATION_ISSUE,False,False,0.01
INC-002770,2025-09-26,FRAUD_DETECTION,FRESHNESS_CHECK,CHECK_857,HIGH,IN_PROGRESS,23,33098,02:18,,DATA_DRIFT,False,False,0.07
INC-002771,2026-02-22,MOBILE_APP,FRESHNESS_CHECK,CHECK_756,LOW,CLOSED,1224,5419,16:32,7.92,SOURCE_SYSTEM_ERROR,True,False,22.59
INC-002772,2025-10-06,CRM_CLIENTS,COMPLETENESS_CHECK,CHECK_546,LOW,CLOSED,224,157701,17:41,34.69,DATA_DRIFT,False,False,0.14
INC-002773,2025-09-02,INTERNET_BANK,NULL_CHECK,CHECK_383,LOW,REOPENED,712,354867,02:50,6.0,DATABASE_CORRUPTION,False,False,0.2
INC-002774,2026-01-19,LOAN_REGISTRY,NULL_CHECK,CHECK_960,MEDIUM,CLOSED,134,215667,08:59,14.77,DATABASE_CORRUPTION,False,False,0.06
INC-002775,2025-10-11,INTERNET_BANK,COMPLETENESS_CHECK,CHECK_468,LOW,RESOLVED,255,9592,07:06,0.87,API_INTEGRATION_ISSUE,False,False,2.66
INC-002776,2025-12-14,LOAN_REGISTRY,RANGE_CHECK,CHECK_237,CRITICAL,CLOSED,8,10458,03:04,31.7,NETWORK_TIMEOUT,False,False,0.08
INC-002777,2026-02-15,FRAUD_DETECTION,REFERENTIAL_INTEGRITY,CHECK_795,HIGH,IN_PROGRESS,110,2751,11:02,,ETL_PIPELINE_FAILURE,False,False,4.0
INC-002778,2025-12-31,MOBILE_APP,COMPLETENESS_CHECK,CHECK_850,LOW,RESOLVED,18,36606,17:12,8.91,BUSINESS_LOGIC_ERROR,True,False,0.05
INC-002779,2026-01-01,MOBILE_APP,REFERENTIAL_INTEGRITY,CHECK_439,HIGH,RESOLVED,7396,198216,10:12,1.79,DATA_DRIFT,False,False,3.73
INC-002780,2026-02-14,MOBILE_APP,SCHEMA_VALIDATION,CHECK_998,LOW,IN_PROGRESS,1969,68074,21:21,,ETL_PIPELINE_FAILURE,False,False,2.89
INC-002781,2025-10-22,PAYMENT_SYSTEM,RANGE_CHECK,CHECK_591,HIGH,CLOSED,40,732442,08:19,13.41,MANUAL_DATA_ENTRY,False,False,0.01
INC-002782,2026-03-13,SCORING_ENGINE,CONSISTENCY_CHECK,CHECK_573,LOW,RESOLVED,97,454,23:52,0.67,SOURCE_SYSTEM_ERROR,False,True,21.37
INC-002783,2025-11-13,PAYMENT_SYSTEM,REFERENTIAL_INTEGRITY,CHECK_556,LOW,CLOSED,107,29154,21:54,2.02,MANUAL_DATA_ENTRY,False,False,0.37
INC-002784,2025-11-22,CREDIT_BUREAU,FRESHNESS_CHECK,CHECK_467,MEDIUM,RESOLVED,11024,116228,08:12,6.13,CONFIGURATION_ERROR,False,False,9.48
INC-002785,2025-11-13,CREDIT_BUREAU,SCHEMA_VALIDATION,CHECK_893,MEDIUM,RESOLVED,327,6517,22:38,2.93,SCHEMA_CHANGE,False,False,5.02
INC-002786,2026-02-13,INTERNET_BANK,FRESHNESS_CHECK,CHECK_412,LOW,IN_PROGRESS,63,2291,04:54,,API_INTEGRATION_ISSUE,False,False,2.75
INC-002787,2025-09-16,SCORING_ENGINE,RANGE_CHECK,CHECK_598,MEDIUM,CLOSED,199,1969,22:47,71.86,MANUAL_DATA_ENTRY,False,False,10.11
INC-002788,2025-09-23,FRAUD_DETECTION,REFERENTIAL_INTEGRITY,CHECK_664,HIGH,RESOLVED,6,27141,17:58,12.9,BUSINESS_LOGIC_ERROR,False,True,0.02
INC-002789,2026-02-14,SCORING_ENGINE,FORMAT_CHECK,CHECK_211,LOW,CLOSED,128,1873,08:00,30.65,MANUAL_DATA_ENTRY,True,False,6.83
INC-002790,2026-01-25,LOAN_REGISTRY,RANGE_CHECK,CHECK_279,HIGH,IN_PROGRESS,17,419190,09:18,,DATABASE_CORRUPTION,False,False,0.0
INC-002791,2025-10-30,CREDIT_BUREAU,RANGE_CHECK,CHECK_761,LOW,IN_PROGRESS,3,61689,11:50,,ETL_PIPELINE_FAILURE,False,False,0.0
INC-002792,2026-01-15,CRM_CLIENTS,FORMAT_CHECK,CHECK_721,MEDIUM,CLOSED,7888,14742,12:25,7.39,DATA_DRIFT,False,False,53.51
INC-002793,2026-03-09,CRM_CLIENTS,SCHEMA_VALIDATION,CHECK_183,HIGH,CLOSED,140,18751,18:48,4.77,DATA_DRIFT,False,False,0.75
INC-002794,2026-03-05,FRAUD_DETECTION,REFERENTIAL_INTEGRITY,CHECK_961,LOW,RESOLVED,31,191731,20:00,8.79,DATA_DRIFT,False,True,0.02
INC-002795,2025-09-10,LOAN_REGISTRY,REFERENTIAL_INTEGRITY,CHECK_387,MEDIUM,CLOSED,4,321836,15:41,6.69,API_INTEGRATION_ISSUE,False,False,0.0
INC-002796,2025-10-15,INTERNET_BANK,FRESHNESS_CHECK,CHECK_979,MEDIUM,REOPENED,95,3402,16:48,47.27,NETWORK_TIMEOUT,True,True,2.79
INC-002797,2025-12-16,PAYMENT_SYSTEM,RANGE_CHECK,CHECK_946,MEDIUM,REOPENED,110,5083,04:55,8.23,NETWORK_TIMEOUT,False,False,2.16
INC-002798,2025-10-16,LOAN_REGISTRY,RANGE_CHECK,CHECK_243,MEDIUM,CLOSED,685,10778,12:14,20.0,NETWORK_TIMEOUT,False,False,6.36
INC-002799,2025-09-10,CRM_CLIENTS,ACCURACY_CHECK,CHECK_651,MEDIUM,CLOSED,22,6315,07:46,13.19,DATA_DRIFT,False,False,0.35
INC-002800,2025-12-11,CRM_CLIENTS,CONSISTENCY_CHECK,CHECK_301,HIGH,IN_PROGRESS,51,596,23:13,,SOURCE_SYSTEM_ERROR,False,False,8.56
INC-002801,2026-01-05,INTERNET_BANK,RANGE_CHECK,CHECK_369,MEDIUM,CLOSED,23,4316,15:14,7.71,API_INTEGRATION_ISSUE,False,False,0.53
INC-002802,2025-10-18,CREDIT_BUREAU,DUPLICATE_CHECK,CHECK_851,MEDIUM,RESOLVED,95,5390,16:37,5.02,DATA_DRIFT,False,False,1.76
INC-002803,2026-03-11,LOAN_REGISTRY,CONSISTENCY_CHECK,CHECK_741,LOW,REOPENED,2,1997,17:48,1.36,DATA_DRIFT,False,False,0.1
INC-002804,2025-11-14,LOAN_REGISTRY,DUPLICATE_CHECK,CHECK_178,LOW,OPEN,29,53133,14:46,,DATA_DRIFT,True,False,0.05
INC-002805,2025-09-10,CRM_CLIENTS,REFERENTIAL_INTEGRITY,CHECK_844,MEDIUM,RESOLVED,522,17126,14:21,30.03,BUSINESS_LOGIC_ERROR,False,False,3.05
