execution_id,execution_datetime,data_source,check_type,check_name,schedule_type,execution_status,records_checked,records_failed,execution_duration_sec,cpu_usage_percent,memory_usage_mb,threshold_value,actual_value,threshold_breached,incident_created
EXEC-002955,2025-10-19 02:00:00,PAYMENT_SYSTEM,ACCURACY_CHECK,CHECK_255,ON_DEMAND,SUCCESS,527,1140,1.25,3.28,1652.79,4.2503,3.8131711295707533,False,False
EXEC-002956,2026-02-10 23:00:00,CRM_CLIENTS,CONSISTENCY_CHECK,CHECK_897,ON_DEMAND,FAILED,83951,0,3.03,6.57,1328.06,3.694,8.712529402897669,True,False
EXEC-002957,2025-12-24 02:00:00,INTERNET_BANK,CONSISTENCY_CHECK,CHECK_135,HOURLY,SUCCESS,4124,84,27.33,8.88,310.75,0.4476,0.2196604231884473,False,False
EXEC-002958,2026-02-22 20:00:00,MOBILE_APP,FORMAT_CHECK,CHECK_132,HOURLY,TIMEOUT,579,0,22.71,10.79,32.62,1.7867,,False,False
EXEC-002959,2025-09-26 09:00:00,PAYMENT_SYSTEM,COMPLETENESS_CHECK,CHECK_708,DAILY,SUCCESS,1582,29987,17.29,28.65,203.84,3.7535,3.2643288931733867,False,False
EXEC-002960,2026-02-01 08:00:00,FRAUD_DETECTION,NULL_CHECK,CHECK_443,HOURLY,FAILED,1288,61,3.88,44.62,1058.48,0.608,1.769692911618644,True,True
EXEC-002961,2025-09-19 05:00:00,LOAN_REGISTRY,CONSISTENCY_CHECK,CHECK_898,ON_DEMAND,SUCCESS,30111,222,28.59,28.09,1641.2,2.0894,0.9058363189428638,False,False
EXEC-002962,2025-11-30 05:00:00,LOAN_REGISTRY,COMPLETENESS_CHECK,CHECK_911,DAILY,SUCCESS,1880,0,37.39,18.07,635.84,2.7624,1.9429920497216655,False,False
EXEC-002963,2026-01-04 01:00:00,CRM_CLIENTS,ACCURACY_CHECK,CHECK_342,HOURLY,FAILED,10039,55,27.5,28.5,203.23,1.32,4.817403351304192,True,True
EXEC-002964,2025-11-30 22:00:00,MOBILE_APP,RANGE_CHECK,CHECK_500,HOURLY,SUCCESS,16593,0,11.22,42.08,538.22,4.8086,3.6492265187456625,False,False
EXEC-002965,2025-10-16 00:00:00,MOBILE_APP,RANGE_CHECK,CHECK_921,WEEKLY,SUCCESS,57040,1,43.03,13.24,2146.24,2.4703,1.196059347587837,False,False
EXEC-002966,2025-10-06 22:00:00,CREDIT_BUREAU,FORMAT_CHECK,CHECK_524,WEEKLY,SUCCESS,10763,13852,3.03,39.81,304.35,4.4664,3.9223750314939334,False,False
EXEC-002967,2026-03-08 22:00:00,MOBILE_APP,NULL_CHECK,CHECK_838,WEEKLY,SUCCESS,1187,782,41.41,3.75,153.76,2.7204,1.9625600355350146,False,False
EXEC-002968,2025-12-28 07:00:00,FRAUD_DETECTION,SCHEMA_VALIDATION,CHECK_238,WEEKLY,SKIPPED,6795,0,3.04,20.39,5673.9,4.2,,False,False
EXEC-002969,2025-12-10 05:00:00,MOBILE_APP,NULL_CHECK,CHECK_171,DAILY,SUCCESS,326,9723,12.63,18.9,1097.9,4.7641,2.4873326338445216,False,False
EXEC-002970,2026-01-06 06:00:00,LOAN_REGISTRY,DUPLICATE_CHECK,CHECK_684,WEEKLY,SUCCESS,467,245,1.7,4.54,2131.73,4.6697,3.352767246802635,False,False
EXEC-002971,2026-02-13 22:00:00,SCORING_ENGINE,NULL_CHECK,CHECK_469,ON_DEMAND,SUCCESS,1139,13,2.06,16.88,836.07,2.1822,1.6295400677796752,False,False
EXEC-002972,2025-09-16 11:00:00,CREDIT_BUREAU,NULL_CHECK,CHECK_301,WEEKLY,FAILED,7180,176,2.23,34.5,2668.12,4.8459,16.378855343392758,True,True
EXEC-002973,2025-12-18 20:00:00,CRM_CLIENTS,CONSISTENCY_CHECK,CHECK_519,WEEKLY,SUCCESS,32414,63,21.91,60.88,554.25,1.4888,0.8050795579565162,False,False
EXEC-002974,2026-01-27 12:00:00,INTERNET_BANK,REFERENTIAL_INTEGRITY,CHECK_656,WEEKLY,SUCCESS,39601,7,13.6,45.62,3008.27,3.1614,1.1856282230356616,False,False
EXEC-002975,2026-02-20 15:00:00,SCORING_ENGINE,REFERENTIAL_INTEGRITY,CHECK_697,WEEKLY,SUCCESS,6844,9685,3.66,18.01,176.72,4.0191,1.3660791618031136,False,False
EXEC-002976,2025-10-14 03:00:00,FRAUD_DETECTION,NULL_CHECK,CHECK_131,WEEKLY,FAILED,14143,0,51.67,35.11,1263.84,0.4033,1.0466459629846179,True,True
EXEC-002977,2025-09-01 23:00:00,FRAUD_DETECTION,FORMAT_CHECK,CHECK_110,HOURLY,FAILED,10935,16,3.53,32.14,524.11,3.8225,16.75888799594691,True,True
EXEC-002978,2025-10-19 07:00:00,INTERNET_BANK,FRESHNESS_CHECK,CHECK_447,ON_DEMAND,SUCCESS,9194,2553,11.05,34.58,197.72,4.9471,2.647208105681181,False,False
EXEC-002979,2025-10-14 02:00:00,MOBILE_APP,CONSISTENCY_CHECK,CHECK_576,HOURLY,SUCCESS,4187,5,13.64,6.03,1546.37,1.0668,0.18551126658455183,False,False
EXEC-002980,2026-01-04 07:00:00,INTERNET_BANK,CONSISTENCY_CHECK,CHECK_587,WEEKLY,SUCCESS,17567,11072,9.98,11.21,955.55,4.0974,1.3389894373651146,False,False
EXEC-002981,2026-02-17 14:00:00,SCORING_ENGINE,COMPLETENESS_CHECK,CHECK_719,HOURLY,SUCCESS,6801,0,1.25,54.83,885.41,2.8127,2.3031610529213236,False,False
EXEC-002982,2025-09-01 00:00:00,CREDIT_BUREAU,REFERENTIAL_INTEGRITY,CHECK_420,DAILY,SUCCESS,17054,6,8.92,9.66,265.05,4.5822,3.7236134073485605,False,False
EXEC-002983,2025-09-07 03:00:00,PAYMENT_SYSTEM,SCHEMA_VALIDATION,CHECK_130,HOURLY,SUCCESS,13471,519,0.97,23.06,810.84,2.2387,1.0435642847654447,False,False
EXEC-002984,2025-09-17 23:00:00,CRM_CLIENTS,DUPLICATE_CHECK,CHECK_161,ON_DEMAND,SUCCESS,10255,1,31.3,39.35,72.36,3.9653,2.4378586144945613,False,False
EXEC-002985,2025-09-22 15:00:00,MOBILE_APP,RANGE_CHECK,CHECK_198,ON_DEMAND,SUCCESS,2909,88,2.7,19.29,81.76,3.596,0.6468872185381495,False,False
EXEC-002986,2026-01-15 07:00:00,SCORING_ENGINE,FORMAT_CHECK,CHECK_606,ON_DEMAND,TIMEOUT,286,0,7.15,25.69,2547.67,2.5487,,False,False
EXEC-002987,2025-11-14 22:00:00,SCORING_ENGINE,DUPLICATE_CHECK,CHECK_349,HOURLY,FAILED,6787,8557,9.13,41.46,548.36,4.4229,18.048985696800376,True,True
EXEC-002988,2025-12-26 19:00:00,CREDIT_BUREAU,COMPLETENESS_CHECK,CHECK_239,DAILY,FAILED,232,19579,6.83,9.95,217.72,4.4457,12.5650515607269,True,True
EXEC-002989,2026-01-18 22:00:00,PAYMENT_SYSTEM,SCHEMA_VALIDATION,CHECK_441,DAILY,TIMEOUT,729,0,1.67,12.66,451.57,4.9211,,False,False
EXEC-002990,2025-12-03 21:00:00,MOBILE_APP,RANGE_CHECK,CHECK_917,HOURLY,SUCCESS,9469,645,23.19,13.57,1014.37,1.3401,0.5385027557485151,False,False
EXEC-002991,2025-09-19 00:00:00,LOAN_REGISTRY,REFERENTIAL_INTEGRITY,CHECK_676,HOURLY,SUCCESS,590,1933,8.19,56.3,1884.1,2.8646,1.950817522001079,False,False
EXEC-002992,2026-02-04 19:00:00,CRM_CLIENTS,ACCURACY_CHECK,CHECK_112,DAILY,SUCCESS,3546,123,5.55,36.45,808.01,1.3188,1.1341491631580591,False,False
EXEC-002993,2025-10-29 14:00:00,PAYMENT_SYSTEM,ACCURACY_CHECK,CHECK_126,HOURLY,SUCCESS,5752,37,9.31,8.34,475.68,4.3495,3.0405981460037843,False,False
EXEC-002994,2025-11-12 02:00:00,SCORING_ENGINE,CONSISTENCY_CHECK,CHECK_917,WEEKLY,SUCCESS,367,35,23.15,32.14,71.68,3.4651,0.46120176027636367,False,False
EXEC-002995,2025-10-17 10:00:00,LOAN_REGISTRY,ACCURACY_CHECK,CHECK_572,DAILY,SUCCESS,2541,3,47.96,9.42,135.13,3.9772,1.8038329651224547,False,False
EXEC-002996,2025-12-05 01:00:00,FRAUD_DETECTION,NULL_CHECK,CHECK_321,WEEKLY,SUCCESS,17204,0,5.0,12.28,235.73,4.4802,2.495993461848615,False,False
EXEC-002997,2026-02-08 10:00:00,LOAN_REGISTRY,REFERENTIAL_INTEGRITY,CHECK_730,WEEKLY,FAILED,1168,5,33.16,24.24,151.78,2.6464,8.724713016150618,True,True
EXEC-002998,2025-10-31 15:00:00,FRAUD_DETECTION,FRESHNESS_CHECK,CHECK_572,HOURLY,SUCCESS,2309,3500,7.67,21.08,338.54,4.8729,1.9829508692902524,False,False
EXEC-002999,2026-02-19 17:00:00,MOBILE_APP,FRESHNESS_CHECK,CHECK_191,WEEKLY,SUCCESS,73626,45,4.23,10.94,4052.35,3.0536,0.6666355432122166,False,False
EXEC-003000,2025-10-26 14:00:00,PAYMENT_SYSTEM,DUPLICATE_CHECK,CHECK_294,DAILY,FAILED,15200,2594,9.06,7.56,147.37,3.2446,6.685388010104577,True,True
EXEC-003001,2026-03-11 03:00:00,FRAUD_DETECTION,ACCURACY_CHECK,CHECK_870,DAILY,SUCCESS,16500,1421,1.0,40.24,403.36,0.2937,0.1193490034230017,False,False
EXEC-003002,2025-12-21 23:00:00,FRAUD_DETECTION,NULL_CHECK,CHECK_897,DAILY,FAILED,3492,11,98.33,20.7,54.39,0.7438,3.4544138796823916,True,False
EXEC-003003,2025-12-05 13:00:00,SCORING_ENGINE,ACCURACY_CHECK,CHECK_135,HOURLY,SUCCESS,7660,126,247.32,11.38,173.63,3.5704,1.8334864963639315,False,False
EXEC-003004,2025-09-02 17:00:00,FRAUD_DETECTION,NULL_CHECK,CHECK_770,DAILY,SUCCESS,17443,2,9.52,43.38,225.93,2.9945,0.3538381404549309,False,False
EXEC-003005,2025-09-20 22:00:00,FRAUD_DETECTION,FORMAT_CHECK,CHECK_562,HOURLY,SUCCESS,83824,1866,3.26,11.47,546.49,4.8519,1.531567434461432,False,False
EXEC-003006,2025-10-01 08:00:00,MOBILE_APP,SCHEMA_VALIDATION,CHECK_275,HOURLY,SUCCESS,181,183,17.88,6.03,392.82,1.8742,1.5885535050071273,False,False
EXEC-003007,2026-02-13 17:00:00,CRM_CLIENTS,NULL_CHECK,CHECK_264,ON_DEMAND,FAILED,2481,723,1.78,45.7,1978.78,4.1089,12.584456785079418,True,True
EXEC-003008,2026-02-25 13:00:00,SCORING_ENGINE,CONSISTENCY_CHECK,CHECK_195,HOURLY,SUCCESS,9371,6,4.63,15.14,389.79,3.6671,2.58906997855824,False,False
EXEC-003009,2026-02-24 08:00:00,PAYMENT_SYSTEM,CONSISTENCY_CHECK,CHECK_211,HOURLY,SUCCESS,81003,2,323.0,8.92,1691.39,0.9418,0.6202037622969269,False,False
EXEC-003010,2025-11-02 09:00:00,MOBILE_APP,DUPLICATE_CHECK,CHECK_309,HOURLY,SUCCESS,333,0,9.34,69.38,980.64,0.9432,0.6480247961578735,False,False
EXEC-003011,2025-10-25 22:00:00,MOBILE_APP,SCHEMA_VALIDATION,CHECK_653,DAILY,SUCCESS,11207,44,6.5,15.87,303.57,0.8884,0.5350788164702306,False,False
EXEC-003012,2025-11-29 08:00:00,PAYMENT_SYSTEM,FORMAT_CHECK,CHECK_932,DAILY,SUCCESS,20882,427,2.75,31.91,254.13,1.8813,0.6706587799464364,False,False
EXEC-003013,2026-02-02 11:00:00,PAYMENT_SYSTEM,FRESHNESS_CHECK,CHECK_489,WEEKLY,SUCCESS,24250,494,10.76,43.84,203.44,0.7048,0.24118554411440996,False,False
EXEC-003014,2025-11-22 01:00:00,CREDIT_BUREAU,COMPLETENESS_CHECK,CHECK_679,WEEKLY,SUCCESS,20837,61,0.72,65.63,274.72,4.34,3.0540265027551707,False,False
EXEC-003015,2025-10-01 18:00:00,MOBILE_APP,FRESHNESS_CHECK,CHECK_142,ON_DEMAND,SUCCESS,2670,34,69.77,21.33,724.58,3.3462,1.6100018202892927,False,False
EXEC-003016,2025-10-17 12:00:00,PAYMENT_SYSTEM,COMPLETENESS_CHECK,CHECK_861,WEEKLY,FAILED,1136,196,54.74,22.64,638.78,4.1093,17.319454290432738,True,True
EXEC-003017,2026-01-22 06:00:00,CREDIT_BUREAU,RANGE_CHECK,CHECK_621,DAILY,SUCCESS,31058,14395,112.45,39.09,252.19,0.2833,0.18725040616439617,False,False
EXEC-003018,2025-09-25 17:00:00,LOAN_REGISTRY,ACCURACY_CHECK,CHECK_583,DAILY,FAILED,65511,0,6.42,65.99,1084.92,3.6232,8.958974762639848,True,True
EXEC-003019,2026-01-11 22:00:00,CRM_CLIENTS,NULL_CHECK,CHECK_177,ON_DEMAND,FAILED,17270,1471,2.91,29.11,345.03,2.0601,8.527227121764023,True,True
EXEC-003020,2026-03-05 02:00:00,SCORING_ENGINE,CONSISTENCY_CHECK,CHECK_770,ON_DEMAND,SUCCESS,1477,1,0.7,43.79,850.6,3.8346,0.8154111371735254,False,False
EXEC-003021,2026-01-06 08:00:00,CREDIT_BUREAU,RANGE_CHECK,CHECK_499,WEEKLY,FAILED,5221,6,3.09,43.46,72.61,3.1688,6.010598042728949,True,True
EXEC-003022,2025-09-03 03:00:00,SCORING_ENGINE,NULL_CHECK,CHECK_607,WEEKLY,SUCCESS,1364,12,24.38,21.95,970.31,1.6043,0.8709957517673917,False,False
EXEC-003023,2026-02-12 08:00:00,LOAN_REGISTRY,ACCURACY_CHECK,CHECK_245,WEEKLY,SKIPPED,2060,0,7.7,21.2,242.58,4.7409,,False,False
EXEC-003024,2025-09-23 11:00:00,INTERNET_BANK,NULL_CHECK,CHECK_290,HOURLY,SUCCESS,4352,852,22.45,43.74,123.63,2.5203,1.9806182016843266,False,False
EXEC-003025,2025-09-21 02:00:00,SCORING_ENGINE,RANGE_CHECK,CHECK_222,WEEKLY,FAILED,1640,72,9.5,12.05,132.89,2.207,4.753117291444326,True,True
EXEC-003026,2025-12-29 22:00:00,CREDIT_BUREAU,FRESHNESS_CHECK,CHECK_125,ON_DEMAND,SUCCESS,59619,8297,10.73,43.16,3770.45,2.882,0.7637726506580432,False,False
EXEC-003027,2026-03-11 23:00:00,PAYMENT_SYSTEM,FORMAT_CHECK,CHECK_923,HOURLY,SUCCESS,3554,520,16.11,42.33,962.02,2.0148,0.22235178310218795,False,False
EXEC-003028,2025-09-21 03:00:00,LOAN_REGISTRY,FORMAT_CHECK,CHECK_943,HOURLY,FAILED,57282,8,3.1,4.1,649.97,0.2301,0.5870405079770976,True,True
EXEC-003029,2025-10-02 05:00:00,PAYMENT_SYSTEM,SCHEMA_VALIDATION,CHECK_359,HOURLY,SUCCESS,1625,12,0.34,3.34,257.95,3.5359,2.8474298456229072,False,False
EXEC-003030,2025-10-10 15:00:00,LOAN_REGISTRY,ACCURACY_CHECK,CHECK_423,ON_DEMAND,SUCCESS,31483,29,2.48,39.75,562.8,3.0043,1.1982217218793862,False,False
EXEC-003031,2026-01-05 21:00:00,INTERNET_BANK,SCHEMA_VALIDATION,CHECK_991,ON_DEMAND,SKIPPED,1331276,0,2.74,44.11,846.9,1.9263,,False,False
EXEC-003032,2025-09-01 08:00:00,INTERNET_BANK,DUPLICATE_CHECK,CHECK_826,DAILY,FAILED,521,5201,5.94,31.27,182.46,2.7772,12.57273574736999,True,True
EXEC-003033,2025-10-31 18:00:00,PAYMENT_SYSTEM,COMPLETENESS_CHECK,CHECK_892,DAILY,SUCCESS,157395,48,10.78,45.48,221.49,1.4456,0.9941189702828379,False,False
EXEC-003034,2026-02-06 07:00:00,FRAUD_DETECTION,CONSISTENCY_CHECK,CHECK_386,HOURLY,SUCCESS,4611,2839,8.62,20.58,7162.01,2.5429,1.092547195720449,False,False
EXEC-003035,2025-10-08 06:00:00,SCORING_ENGINE,COMPLETENESS_CHECK,CHECK_861,ON_DEMAND,SUCCESS,49885,8,145.48,38.07,1679.27,4.2085,1.6101035964484962,False,False
EXEC-003036,2025-09-30 09:00:00,INTERNET_BANK,COMPLETENESS_CHECK,CHECK_517,ON_DEMAND,SUCCESS,293892,14,1.04,40.23,2886.14,0.5138,0.43081739195608126,False,False
EXEC-003037,2025-12-17 12:00:00,CRM_CLIENTS,NULL_CHECK,CHECK_911,ON_DEMAND,SUCCESS,10812,130,3.9,9.37,310.26,2.7623,2.0006189998459734,False,False
EXEC-003038,2025-11-03 11:00:00,PAYMENT_SYSTEM,REFERENTIAL_INTEGRITY,CHECK_214,ON_DEMAND,SUCCESS,354,18,22.17,44.15,3360.7,4.1041,1.4699554442513951,False,False
EXEC-003039,2026-01-24 21:00:00,MOBILE_APP,COMPLETENESS_CHECK,CHECK_607,WEEKLY,SUCCESS,14675,1,1.95,10.28,773.21,4.2482,0.8283733394602922,False,False
EXEC-003040,2025-09-28 14:00:00,INTERNET_BANK,NULL_CHECK,CHECK_213,HOURLY,SUCCESS,10652,21,1.53,29.07,436.81,0.0129,0.0037049662458925807,False,False
EXEC-003041,2025-09-15 21:00:00,SCORING_ENGINE,REFERENTIAL_INTEGRITY,CHECK_683,WEEKLY,SUCCESS,16616,61,14.92,5.47,461.63,1.7007,0.4814135012873135,False,False
EXEC-003042,2026-01-02 19:00:00,MOBILE_APP,CONSISTENCY_CHECK,CHECK_271,DAILY,FAILED,1821,4843,150.2,13.31,179.91,3.1559,15.117220899814068,True,False
EXEC-003043,2025-11-17 14:00:00,SCORING_ENGINE,RANGE_CHECK,CHECK_660,WEEKLY,SUCCESS,47322,46,20.56,23.43,149.95,2.7842,1.468571891319053,False,False
EXEC-003044,2026-01-29 09:00:00,LOAN_REGISTRY,FRESHNESS_CHECK,CHECK_927,DAILY,SUCCESS,15748,51,3.69,23.14,431.07,2.6451,0.8506165459935444,False,False
EXEC-003045,2025-09-19 04:00:00,SCORING_ENGINE,REFERENTIAL_INTEGRITY,CHECK_170,WEEKLY,SUCCESS,5066,146,5.22,18.87,1659.31,0.199,0.14940189064748213,False,False
EXEC-003046,2025-10-17 11:00:00,CREDIT_BUREAU,DUPLICATE_CHECK,CHECK_585,HOURLY,FAILED,137,118,7.7,31.35,328.33,1.8347,6.348054174507871,True,False
EXEC-003047,2025-11-08 03:00:00,MOBILE_APP,FORMAT_CHECK,CHECK_954,WEEKLY,TIMEOUT,10951,0,7.47,20.85,117.53,3.0602,,False,False
EXEC-003048,2025-09-15 23:00:00,CREDIT_BUREAU,REFERENTIAL_INTEGRITY,CHECK_106,WEEKLY,SUCCESS,78415,70,5.4,26.23,538.46,1.4981,0.7745508811349023,False,False
EXEC-003049,2025-09-12 04:00:00,FRAUD_DETECTION,DUPLICATE_CHECK,CHECK_565,ON_DEMAND,SUCCESS,80581,21,1.14,36.74,472.39,1.0439,0.45225672383638504,False,False
EXEC-003050,2026-02-05 19:00:00,CREDIT_BUREAU,ACCURACY_CHECK,CHECK_362,DAILY,SUCCESS,2162,3,0.53,13.41,486.1,4.1102,1.660796322240769,False,False
EXEC-003051,2025-09-25 04:00:00,CREDIT_BUREAU,ACCURACY_CHECK,CHECK_413,WEEKLY,FAILED,12004,2269,4.57,13.99,151.7,3.2686,12.881030360919857,True,True
EXEC-003052,2026-01-25 20:00:00,LOAN_REGISTRY,REFERENTIAL_INTEGRITY,CHECK_350,WEEKLY,SUCCESS,2970,0,11.58,71.72,300.74,4.493,0.4925549561886003,False,False
EXEC-003053,2025-12-17 03:00:00,SCORING_ENGINE,DUPLICATE_CHECK,CHECK_516,ON_DEMAND,SUCCESS,7616,5,31.58,54.06,1603.91,3.8303,2.1726759206391506,False,False
EXEC-003054,2025-09-06 00:00:00,PAYMENT_SYSTEM,NULL_CHECK,CHECK_155,WEEKLY,SUCCESS,24524,60,1.05,15.05,366.86,0.3738,0.25121217013473973,False,False
EXEC-003055,2025-09-02 13:00:00,LOAN_REGISTRY,RANGE_CHECK,CHECK_248,WEEKLY,FAILED,860,145,1.84,29.73,281.67,2.7761,6.195473839622678,True,True
EXEC-003056,2026-02-13 03:00:00,CRM_CLIENTS,RANGE_CHECK,CHECK_944,WEEKLY,SUCCESS,3964,13,4.43,47.99,238.82,1.3184,1.0741902107650045,False,False
EXEC-003057,2025-11-27 12:00:00,CRM_CLIENTS,RANGE_CHECK,CHECK_330,DAILY,FAILED,5895,0,17.98,19.09,185.47,4.8659,19.902145923806998,True,False
EXEC-003058,2025-09-30 13:00:00,CREDIT_BUREAU,CONSISTENCY_CHECK,CHECK_877,ON_DEMAND,FAILED,2401,209,12.33,34.79,300.44,2.5037,10.667672638274496,True,False
EXEC-003059,2026-02-20 02:00:00,SCORING_ENGINE,REFERENTIAL_INTEGRITY,CHECK_408,WEEKLY,SUCCESS,4912,75,25.64,48.67,175.16,3.3278,0.9545041075538213,False,False
EXEC-003060,2025-12-16 14:00:00,CREDIT_BUREAU,FRESHNESS_CHECK,CHECK_400,DAILY,SUCCESS,19404,0,2422.27,14.8,1729.29,0.0622,0.04870868226781075,False,False
EXEC-003061,2026-03-11 18:00:00,FRAUD_DETECTION,REFERENTIAL_INTEGRITY,CHECK_977,ON_DEMAND,FAILED,4266,4,11.05,48.0,531.02,3.1605,12.798220223297923,True,True
EXEC-003062,2025-12-21 16:00:00,FRAUD_DETECTION,ACCURACY_CHECK,CHECK_905,ON_DEMAND,SUCCESS,11575,35,1.49,34.22,1361.46,0.2291,0.10995394847593165,False,False
EXEC-003063,2025-12-10 00:00:00,MOBILE_APP,CONSISTENCY_CHECK,CHECK_234,WEEKLY,FAILED,1239,1071,22.69,37.75,1187.5,1.6731,4.72399504841319,True,False
EXEC-003064,2025-11-17 11:00:00,INTERNET_BANK,REFERENTIAL_INTEGRITY,CHECK_288,DAILY,SUCCESS,35063,0,7.72,17.23,386.51,0.7459,0.5608548997679621,False,False
EXEC-003065,2025-10-19 01:00:00,MOBILE_APP,NULL_CHECK,CHECK_469,DAILY,SUCCESS,5082,14,8.97,37.9,134.68,2.3551,0.703355020619163,False,False
EXEC-003066,2026-03-13 16:00:00,INTERNET_BANK,CONSISTENCY_CHECK,CHECK_247,HOURLY,SUCCESS,1479,714,3.06,36.66,463.82,4.4385,1.6479525527452716,False,False
EXEC-003067,2026-02-26 03:00:00,FRAUD_DETECTION,REFERENTIAL_INTEGRITY,CHECK_195,WEEKLY,SUCCESS,117480,5,7.4,53.04,240.23,3.1182,0.3156328365760655,False,False
EXEC-003068,2026-02-07 20:00:00,CRM_CLIENTS,SCHEMA_VALIDATION,CHECK_763,WEEKLY,SUCCESS,47766,2,5.18,27.21,331.43,1.1954,0.3239915345141064,False,False
EXEC-003069,2026-01-20 00:00:00,SCORING_ENGINE,FORMAT_CHECK,CHECK_506,ON_DEMAND,SUCCESS,129239,11655,6.27,60.63,971.15,3.1395,1.7082353012794296,False,False
EXEC-003070,2026-03-09 13:00:00,CRM_CLIENTS,RANGE_CHECK,CHECK_115,HOURLY,SUCCESS,53197,0,42.06,10.21,738.32,2.9463,1.9988118448060277,False,False
EXEC-003071,2025-11-12 19:00:00,SCORING_ENGINE,SCHEMA_VALIDATION,CHECK_247,WEEKLY,SUCCESS,27116,30,0.65,32.31,388.21,2.6385,0.5142908995507989,False,False
EXEC-003072,2026-01-19 16:00:00,CREDIT_BUREAU,REFERENTIAL_INTEGRITY,CHECK_450,HOURLY,SUCCESS,747,96,8.66,6.4,650.41,1.3675,0.8666684794802424,False,False
EXEC-003073,2025-12-27 15:00:00,CRM_CLIENTS,ACCURACY_CHECK,CHECK_285,WEEKLY,SUCCESS,165252,846,22.33,28.89,531.17,2.1154,1.214787220743936,False,False
EXEC-003074,2025-10-15 21:00:00,PAYMENT_SYSTEM,ACCURACY_CHECK,CHECK_319,ON_DEMAND,SUCCESS,7793,493,0.55,48.7,367.65,2.0865,1.4082031331904457,False,False
EXEC-003075,2025-11-27 18:00:00,MOBILE_APP,CONSISTENCY_CHECK,CHECK_701,HOURLY,SUCCESS,13816,436,4.64,54.88,129.84,1.1579,0.6885042914640104,False,False
EXEC-003076,2025-12-05 05:00:00,CREDIT_BUREAU,CONSISTENCY_CHECK,CHECK_376,HOURLY,SUCCESS,3668,129,2.38,36.67,1075.73,3.4792,2.8724918001902626,False,False
EXEC-003077,2026-02-09 04:00:00,LOAN_REGISTRY,ACCURACY_CHECK,CHECK_873,HOURLY,SKIPPED,874,0,45.38,19.6,89.06,4.0371,,False,False
EXEC-003078,2025-10-10 10:00:00,LOAN_REGISTRY,COMPLETENESS_CHECK,CHECK_184,HOURLY,SUCCESS,5568,1126,371.61,1.93,306.7,1.3265,1.145234177348988,False,False
EXEC-003079,2026-01-20 02:00:00,INTERNET_BANK,FRESHNESS_CHECK,CHECK_245,ON_DEMAND,SUCCESS,33346,11715,12.98,3.22,514.87,4.5573,1.5661274941249046,False,False
EXEC-003080,2025-10-01 01:00:00,CRM_CLIENTS,CONSISTENCY_CHECK,CHECK_850,HOURLY,SUCCESS,13839,13,10.01,12.91,640.37,3.9999,2.7487648834359786,False,False
EXEC-003081,2026-02-23 16:00:00,MOBILE_APP,DUPLICATE_CHECK,CHECK_780,DAILY,SUCCESS,76609,0,2.34,36.37,2088.93,4.2312,2.64394789526876,False,False
EXEC-003082,2025-10-19 05:00:00,SCORING_ENGINE,COMPLETENESS_CHECK,CHECK_847,HOURLY,SUCCESS,1875,400,4.26,24.71,491.59,3.9111,2.197246262637576,False,False
EXEC-003083,2026-02-09 20:00:00,SCORING_ENGINE,SCHEMA_VALIDATION,CHECK_117,WEEKLY,SUCCESS,20802,23,0.67,15.05,303.19,4.8026,1.2718167428202931,False,False
EXEC-003084,2025-11-09 00:00:00,FRAUD_DETECTION,SCHEMA_VALIDATION,CHECK_697,WEEKLY,FAILED,293391,232,7.46,26.81,62.13,0.7364,1.931425090299876,True,True
EXEC-003085,2025-12-16 02:00:00,INTERNET_BANK,REFERENTIAL_INTEGRITY,CHECK_378,ON_DEMAND,SUCCESS,564913,19275,3.46,13.05,683.87,0.4481,0.10211057715770912,False,False
EXEC-003086,2026-03-03 18:00:00,INTERNET_BANK,CONSISTENCY_CHECK,CHECK_412,WEEKLY,SUCCESS,3732,0,2.58,10.87,282.07,4.425,2.2311915913682365,False,False
EXEC-003087,2025-09-29 05:00:00,FRAUD_DETECTION,FORMAT_CHECK,CHECK_859,DAILY,SUCCESS,3887,37,0.34,28.01,241.93,2.4292,0.7477739720868845,False,False
EXEC-003088,2025-11-12 18:00:00,CRM_CLIENTS,NULL_CHECK,CHECK_943,DAILY,SUCCESS,14165,259,85.97,14.51,2520.56,1.5141,0.8349738184271153,False,False
EXEC-003089,2025-09-25 03:00:00,SCORING_ENGINE,CONSISTENCY_CHECK,CHECK_556,WEEKLY,SUCCESS,27467,9,6.24,19.2,3487.8,4.584,1.8332125040229548,False,False
EXEC-003090,2025-09-13 02:00:00,MOBILE_APP,RANGE_CHECK,CHECK_916,ON_DEMAND,TIMEOUT,12971,0,2.31,24.5,611.39,1.9696,,False,False
EXEC-003091,2025-11-28 00:00:00,PAYMENT_SYSTEM,REFERENTIAL_INTEGRITY,CHECK_962,WEEKLY,TIMEOUT,49269,0,1.85,41.22,278.26,0.6824,,False,False
EXEC-003092,2025-12-23 10:00:00,MOBILE_APP,RANGE_CHECK,CHECK_585,WEEKLY,SUCCESS,1817,11855,62.78,22.92,116.26,0.4851,0.1276638304563971,False,False
EXEC-003093,2025-09-16 11:00:00,LOAN_REGISTRY,REFERENTIAL_INTEGRITY,CHECK_284,WEEKLY,SUCCESS,24772,3,2.98,29.47,86.37,2.6211,0.6116469846487106,False,False
